Scientific,PC1,long,lat
Dendrocopos major,-0.424433749,23.809758,52.845312
Dendrocopos major,-0.424433749,23.809758,52.845312
Dendrocopos major,-1.486906918,23.816766,52.717234
Dendrocopos major,-1.486906918,23.816766,52.717234
Dendrocopos major,-1.6294948,23.877749,52.688673
Dendrocopos major,-1.6294948,23.877749,52.688673
Dendrocopos major,0.689428504,23.833125,52.742522
Dendrocopos major,0.689428504,23.833125,52.742522
Dendrocopos major,-1.451582928,23.826023,52.798711
Dendrocopos major,-1.451582928,23.826023,52.798711
Dendrocopos major,-2.131965775,23.729802,52.85407
Dendrocopos major,-2.131965775,23.84074,52.691722
Dendrocopos major,-0.939162599,23.722445,52.872765
Dendrocopos major,-0.939162599,23.722445,52.872765
Dendrocopos major,-1.58574102,-2.866349,37.927466
Dendrocopos major,2.211019543,-2.792725,37.9409
Dendrocopos major,0.594303811,23.76672167,52.7725765
Dendrocopos major,-0.029907817,23.76672167,52.7725765
Dendrocopos major,0.999284552,23.76672167,52.7725765
Dendrocopos major,-2.025061,-8.4,40.316667
Dendrocopos major,-1.58574102,130.5,30.333333
Dendrocopos major,2.211019543,130.5,30.333333
Dicaeum chrysorrheum,1.212551437,102.283333,3.716667
Dicaeum chrysorrheum,-0.416072058,101.366667,14.433333
Dicaeum chrysorrheum,0.663295871,101.2555556,21.925
Dicaeum chrysorrheum,1.236728594,101.2916667,21.90416667
Dicaeum chrysorrheum,-0.810520799,101.1694444,21.96388889
Dicaeum concolor,-1.356673687,102.283333,3.716667
Dicaeum concolor,-0.244488521,101.2555556,21.925
Dicaeum concolor,0.951969218,101.2722222,21.91666667
Dicaeum concolor,1.236728594,101.2916667,21.90416667
Dicaeum concolor,0.5602155,101.1694444,21.96388889
Dicaeum concolor,-3.000525628,121.5357,25.031
Diglossa cyanea,-1.113090091,-76.639117,3.776116
Diglossa cyanea,0.92986057,-79.204371,-4.088486
Diglossa cyanea,-0.546587544,-75.416667,4.733333
Diglossa cyanea,1.298477996,-63.516667,-16.4
Diglossa cyanea,-9.54099e-4,-67.526967,-16.410331
Diglossa cyanea,-1.272055072,-71.5356,-13.0506
Diglossa cyanea,3.40701158,-71.5839,-13.1681
Diglossa cyanea,0.449894418,-71.5839,-13.1681
Diglossa cyanea,-0.849220601,-71.5839,-13.1681
Diglossa cyanea,0.521553043,-71.5839,-13.1681
Ducula badia,-0.305839235,92.366667,26.9
Ducula badia,-1.643816268,102.283333,3.716667
Ducula badia,-1.40694209,101.366667,14.433333
Ducula badia,0.623290289,101.416667,14.166667
Ducula badia,-2.183367809,92.775,27.30833
Ducula badia,-1.448361647,92.55,27.01667
Ducula badia,0.623290289,101.4583,14.16667
Ducula badia,-1.013528905,92.83,27.1
Dumetella carolinensis,0.855844778,-79.271797,40.160169
Dumetella carolinensis,0.80384136,-84.016667,10.416667
Dumetella carolinensis,1.026568124,-56.233333,-19.566667
Dumetella carolinensis,1.534007646,-96.366667,19.6
Dumetella carolinensis,-0.116671312,-47.416667,-22.816667
Dumetella carolinensis,-0.482683085,-88.24333,40.11639
Dumetella carolinensis,1.13539812,-88.24333,40.11639
Dumetella carolinensis,-0.440141382,-96.38027778,19.6
Dumetella carolinensis,4.277065845,-94.122,36.138
Dumetella carolinensis,1.965587753,-96.38027778,19.59027778
Dumetella carolinensis,0.198984934,-82.5,29.75
Elaenia albiceps,0.735085083,-79.204371,-4.088486
Elaenia albiceps,0.304829381,-79.204371,-4.088486
Elaenia albiceps,0.527750869,-46.733333,-22.95
Elaenia albiceps,1.811090196,-74,-42
Elaenia albiceps,-1.006710614,-65.33844,-26.78572
Elaenia albiceps,0.103854075,-71.5356,-13.0506
Elaenia albiceps,-1.451941795,-71.5839,-13.1681
Elaenia albiceps,-0.63503237,-71.5839,-13.1681
Elaenia albiceps,2.042747593,-70.51666667,-33.38333333
Elaenia albiceps,-1.04304814,-73.5,-42.8
Elaenia albiceps,1.733507792,-65.625,-27.22666667
Elaenia albiceps,-0.984303211,-65.55,-26.6
Elaenia albiceps,0.25629969,-65.88833333,-27.25
Elaenia albiceps,-0.279245403,-65.77333333,-27.03
Elaenia albiceps,-0.971639738,-64.67166667,-24.73
Elaenia albiceps,1.855115589,-64.44833333,-24.09833333
Elaenia albiceps,0.959117463,-64.71,-22.27833333
Elaenia chiriquensis,0.534122879,-51.266667,-12.866667
Elaenia chiriquensis,0.19571649,-51.266667,-12.866667
Elaenia chiriquensis,0.598610957,-43.55,-19.25
Elaenia chiriquensis,-2.262755397,-47.933333,-15.95
Elaenia chiriquensis,2.031783155,-83.63,9.33
Elaenia flavogaster,0.488093321,-76.639117,3.776116
Elaenia flavogaster,-0.660672043,-47.1,-22.816667
Elaenia flavogaster,-1.030034096,-84.8,10.3
Elaenia flavogaster,1.537790634,-77.035261,-6.0294
Elaenia flavogaster,-1.375695436,-47.592293,-22.480979
Elaenia flavogaster,-0.610734297,-47.427761,-22.825234
Elaenia flavogaster,0.179838522,-47.504987,-22.568342
Elaenia flavogaster,-0.599428235,-67.283333,-5.433333
Elaenia flavogaster,-0.387019791,-47.610207,-22.708708
Elaenia flavogaster,1.303100322,-43.224339,-22.860696
Elaenia flavogaster,-0.338398196,-47.528614,-23.952088
Elaenia flavogaster,0.33823814,-42.277658,-22.53629
Elaenia flavogaster,0.106106248,-45.062541,-23.548369
Elaenia flavogaster,-0.660672043,-47.113757,-22.818101
Elaenia flavogaster,-0.013477426,-60.616667,11.283333
Elaenia flavogaster,-2.903061443,-76.666667,7.766667
Elaenia flavogaster,-0.744120796,-51.266667,-12.866667
Elaenia flavogaster,-0.399623078,-51.266667,-12.866667
Elaenia flavogaster,1.139256945,-38.4,-12.933333
Elaenia flavogaster,-2.903505373,-47.933333,-15.95
Elaenia flavogaster,-0.13735985,-47.416667,-22.816667
Elaenia flavogaster,-0.440424708,-47.5,-22.566667
Elaenia flavogaster,-0.707023545,-47.2,-22.666667
Elaenia flavogaster,1.214649641,-70.166667,2.666667
Elaenia flavogaster,-0.848135063,-47.796533,-23.916667
Elaenia flavogaster,-1.398211155,-47.796533,-23.916667
Elaenia flavogaster,-0.610388034,-40.033333,-19.76666
Elaenia flavogaster,0.961657467,-46.6330555,-23.4619444
Elaenia flavogaster,-1.089714978,-51.00805556,-30.38086111
Elaenia flavogaster,0.623048912,-83.63,9.33
Elaenia mesoleuca,-1.539725959,-67.283333,-5.433333
Elaenia mesoleuca,-1.829278224,-51.266667,-12.866667
Elaenia mesoleuca,0.190334224,-47.933333,-15.95
Elaenia mesoleuca,-0.932571066,-47.796533,-23.916667
Elaenia mesoleuca,0.639937788,-47.796533,-23.916667
Elaenia mesoleuca,0.144164985,-47.796533,-23.916667
Elaenia mesoleuca,0.17668593,-46.6,-23.36667
Elaenia obscura,-0.22221889,-48.283333,-25.166667
Elaenia obscura,1.064105981,-43.55,-19.25
Elaenia obscura,-1.221436449,-47.933333,-15.95
Elaenia obscura,-0.833874721,-46.733333,-22.95
Elaenia obscura,-1.829300174,-67.526967,-16.410331
Elaenia obscura,0.878071142,-65.625,-27.22666667
Elaenia obscura,-0.355566879,-65.88833333,-27.25
Elaenia obscura,-1.678635787,-64.67166667,-24.73
Elaenia obscura,-2.238102132,-64.69333333,-24.75666667
Elaenia obscura,-1.313616032,-64.44833333,-24.09833333
Elaenia obscura,-0.624981595,-64.86833333,-23.69333333
Elaenia obscura,-0.806935714,-64.06666667,-23.03333333
Elaenia parvirostris,-1.24489492,-46.733333,-22.95
Elaenia parvirostris,-0.57163798,-65.33844,-26.78572
Elaenia parvirostris,1.60755174,-60.66666667,-31.33333333
Elaenia parvirostris,-2.355541814,-53.58555,-29.6425
Elaenia parvirostris,0.355844983,-65.88833333,-27.25
Elaenia parvirostris,-1.374100796,-64.86833333,-23.69333333
Empidonax virescens,-1.50621559,-79.72,9.13
Empidonax virescens,1.457756344,-79.72,9.13
Empidonax virescens,-0.659203379,-84.016667,10.416667
Empidonax virescens,-0.598976899,-96.366667,19.6
Empidonax virescens,-1.50621559,130.5,30.333333
Empidonax virescens,1.457756344,130.5,30.333333
Empidonax virescens,1.457756344,-79.844279,9.153246
Empidonax virescens,-0.671698736,-96.38027778,19.59027778
Empidonax virescens,1.983598343,-82.5,29.75
Empidonax virescens,0.664532759,-83.51861111,10.56416667
Empidonomus varius,0.567846629,-47.1,-22.816667
Empidonomus varius,1.207015651,-47.592293,-22.480979
Empidonomus varius,1.551948083,-47.204638,-22.671644
Empidonomus varius,-0.016030449,-47.528614,-23.952088
Empidonomus varius,0.658559985,-51.166857,-28.223141
Empidonomus varius,0.300801229,-51.266667,-12.866667
Empidonomus varius,0.718898887,-63.516667,-16.4
Empidonomus varius,-0.138135901,-47.933333,-15.95
Empidonomus varius,1.427776731,-47.5,-22.566667
Empidonomus varius,-0.707023545,-47.2,-22.666667
Empidonomus varius,0.137500561,-96.366667,19.6
Empidonomus varius,0.007252183,-70.166667,2.666667
Empidonomus varius,-0.919349745,-67.526967,-16.410331
Empidonomus varius,0.961657467,-46.6330555,-23.4619444
Empidonomus varius,0.641543946,-53.58555,-29.6425
Eubucco versicolor,1.123883684,-63.516667,-16.4
Eubucco versicolor,1.402044589,-67.526967,-16.410331
Eubucco versicolor,1.18843729,-71.5356,-13.0506
Eubucco versicolor,0.848443776,-71.5356,-13.0506
Eubucco versicolor,0.747656006,-71.5356,-13.0506
Eubucco bourcierii,0.591270676,-76.639117,3.776116
Eubucco bourcierii,-1.394661949,-79.204371,-4.088486
Eubucco bourcierii,-2.250240543,-79.204371,-4.088486
Eubucco bourcierii,-3.453548248,-75.5666,4.71666667
Eubucco bourcierii,0.179180507,-75.416667,4.733333
Eubucco bourcierii,3.52240998,-75.5666,4.71666667
Erithacus rubecula,-1.533488183,23.653528,52.70307
Erithacus rubecula,-1.533488183,23.653528,52.70307
Erithacus rubecula,2.562164094,23.653528,52.70307
Erithacus rubecula,2.562164094,23.653528,52.70307
Erithacus rubecula,0.26096283,23.809758,52.845312
Erithacus rubecula,0.26096283,23.809758,52.845312
Erithacus rubecula,1.87672951,23.816766,52.717234
Erithacus rubecula,1.87672951,23.816766,52.717234
Erithacus rubecula,0.908562769,23.816766,52.717234
Erithacus rubecula,0.908562769,23.816766,52.717234
Erithacus rubecula,3.525612843,23.789229,52.733813
Erithacus rubecula,3.525612843,23.789229,52.733813
Erithacus rubecula,-1.997699984,23.789229,52.733813
Erithacus rubecula,-1.997699984,23.789229,52.733813
Erithacus rubecula,-1.944732281,23.772104,52.832209
Erithacus rubecula,-1.944732281,23.772104,52.832209
Erithacus rubecula,2.529906712,23.84074,52.691722
Erithacus rubecula,2.529906712,23.84074,52.691722
Erithacus rubecula,-3.12349896,23.622402,52.704294
Erithacus rubecula,-3.12349896,23.622402,52.704294
Erithacus rubecula,1.938044427,23.622402,52.704294
Erithacus rubecula,1.938044427,23.622402,52.704294
Erithacus rubecula,2.709718697,23.877749,52.688673
Erithacus rubecula,2.709718697,23.877749,52.688673
Erithacus rubecula,2.896296598,23.833125,52.742522
Erithacus rubecula,2.896296598,23.833125,52.742522
Erithacus rubecula,2.284058516,23.833125,52.742522
Erithacus rubecula,2.284058516,23.833125,52.742522
Erithacus rubecula,2.46004368,23.822146,52.730643
Erithacus rubecula,2.46004368,23.822146,52.730643
Erithacus rubecula,-1.611956409,23.822146,52.730643
Erithacus rubecula,-1.611956409,23.822146,52.730643
Erithacus rubecula,2.945439911,23.826023,52.798711
Erithacus rubecula,2.945439911,23.826023,52.798711
Erithacus rubecula,2.510116082,23.826023,52.798711
Erithacus rubecula,2.510116082,23.826023,52.798711
Erithacus rubecula,1.844881714,23.729802,52.85407
Erithacus rubecula,1.844881714,23.84074,52.691722
Erithacus rubecula,2.647652879,23.722445,52.872765
Erithacus rubecula,2.647652879,23.722445,52.872765
Erithacus rubecula,-0.570931618,-0.949832,37.560797
Erithacus rubecula,-2.157909802,-8.4,40.316667
Erithacus rubecula,0.19050935,-1.851371,53.056889
Erithacus rubecula,2.429497344,-2.866349,37.927466
Erithacus rubecula,-1.208163567,-2.792725,37.9409
Erithacus rubecula,-0.915631268,-6.90265,42.813991
Erithacus rubecula,-1.157799521,-1.333333,51.766667
Erithacus rubecula,-0.398738769,-25.185375,37.795017
Erithacus rubecula,-1.623571034,-47.113757,-22.818101
Erithacus rubecula,-1.829434839,-5.5,43.3
Erithacus rubecula,1.486880394,9.083889,51.015833
Erithacus rubecula,2.937894359,-1.851371,53.056889
Erithacus rubecula,3.013348022,23.76672167,52.7725765
Erithacus rubecula,2.572292029,23.76672167,52.7725765
Erithacus rubecula,2.260412606,23.76672167,52.7725765
Erithacus rubecula,-1.127304382,-8.4,40.316667
Erithacus rubecula,1.872973761,-8.4,40.316667
Erithacus rubecula,1.378165668,-8.4,40.316667
Erithacus rubecula,0.22949772,-8.4,40.316667
Erithacus rubecula,-0.748760475,-47.113757,-22.818101
Erithacus rubecula,0.332825838,-47.113757,-22.818101
Erithacus rubecula,2.429497344,130.5,30.333333
Erithacus rubecula,-1.208163567,130.5,30.333333
Erithacus rubecula,0.19050935,-1.333333,51.766667
Erithacus rubecula,1.54200723,9.083889,51.015833
Erithacus rubecula,-0.398738769,-25.185375,37.795017
Erithacus rubecula,-0.392405586,-8.4647,40.223333
Erithacus rubecula,-0.00858393,-8.4647,40.223333
Erithacus rubecula,-1.070273666,-8.4647,40.223333
Erithacus rubecula,-2.689745754,3.66666,43.666666
Erithacus rubecula,1.4242482380000001,4.59,50.08
Eucometis penicillata,0.49168132,-79.72,9.13
Eucometis penicillata,1.498897571,-51.266667,-12.866667
Eucometis penicillata,0.303744458,-47.933333,-15.95
Eucometis penicillata,0.49168132,130.5,30.333333
Eucometis penicillata,-1.043718217,-83.63,9.33
Eudynamys scolopaceus,1.681229271,92.366667,26.9
Eudynamys scolopaceus,0.315749148,91.78878,22.47226
Eudynamys scolopaceus,1.625963325,79.6,29.63333333
Eudynamys scolopaceus,1.851773545,78.75,17.05
Euphonia chlorotica,-0.830810693,-77.035261,-6.0294
Euphonia chlorotica,1.570232404,-47.592293,-22.480979
Euphonia chlorotica,-0.021453812,-47.204638,-22.671644
